3,2,0.3
3,2,0.5
3,2,0.7
3,3,0.3
3,3,0.5
3,3,0.7
3,4,0.3
3,4,0.5
3,4,0.7
5,2,0.3
5,2,0.5
5,2,0.7
5,3,0.3
5,3,0.5
5,3,0.7
5,4,0.3
5,4,0.5
5,4,0.7
7,2,0.3
7,2,0.5
7,2,0.7
7,3,0.3
7,3,0.5
7,3,0.7
7,4,0.3
7,4,0.5
7,4,0.7
